,target,text
422,0,买书 作者 现场直播 荣幸 武汉 妹子 Tweeme 烛光 晚餐 好吃 蜂窝煤 一堆 爆猛 武大 毕业 秀气 读书 女孩子 居然 单身 实在 天理 替天行道 这枚 小姑娘 男友 抓紧 同学 买书 作者 这一 变态 活动 持续
423,1,论证 中国 牛逼时 中国 五千年 历史 文明 美国 区区 两百多年 美国 论证 中国 适合 美国 国家 接轨 国情 中国 发展 六十年 美国 两百多年 唯物 变戏法 面前 时间 真可怜 历史 真可怜 真理 真可怜 赵晓
424,0,三星 Galaxy Note2 爆炸 主人 二级 烧伤 日前 55 用户 三星 Galaxy Note 发生爆炸 致其 大腿 二级 烧伤 用户 Galaxy Note 一块 备用 电池 装在 裤兜 不知 去年 韩国 光州 一名 学生 Galaxy S2 裤兜 爆炸 受伤 转给 身边 三星 同學
425,1,听说 文章 同学 道歉 抄袭 高晓松 这是 节奏 诚意 公关 公司 公关 专业 一点 要犯 低级 错误 鼻屎
426,0,建筑系 女同学 女同学 打扮 漂亮 漂亮 听说 建筑师 居然 美女 出名 出名 一条 出路 一条 出路 打扮 尽可能 巫女 巫女 听说 过扎哈 妹岛
427,0,洛杉矶 收到 陈功 短信 愤怒 ------ 陈功 中国 将来 超越 美国 都还没 老到 孩子 反正 看着 讲话 只会用 网语 穿着 只会 跟风 开车 不管不顾 做事 欠扁 奶油 下一代 事情
428,1,非诚 勿扰 嘉宾 砍死 丈夫 oldou 微博 非诚 勿扰 126 --- 129 期女 嘉宾 王佳 32 西安 出版社 编辑 2012 结婚 两刀 砍死 熟睡中 老公 制作 家暴 假象 警方 识破 非诚 勿扰 嘉宾 花钱 嘲弄 侮辱 回家 漂亮 媳妇 为啥
429,0,深圳 航空 航班 疑因 机械故障 迫降 海口 美兰 机场 商报 媒体 记者 姜飞 今天上午 广州 飞往 南宁 一架 深圳 航空 所属 ZH955T 飞机 机械故障 迫降 海口 美兰 机场 乘客 ... 文字版 http cn 8s7DQl0 新浪 长微博 http cn zOXAaic
430,1,德胜 高架 坍塌 照片 我要 快报
431,0,有个 男人 兄弟 这辈子 回答 老婆 眼泪 一个 男人 女人 一滴 眼泪
432,0,水逆 10 阴影 结束 21 结束 阴影 别怕 水逆 期间 发生 事情 善后处理 经历 挫折 原本 将要 打水漂 烟消云散 白白 遭受 承担 独立 作业 责任 努力 不及格 晚安
433,0,Wars Justin Bieber 抵达 韩国 鸟叔 权志龙 合影 JB 韩国 演唱会 两人会 助阵 献唱
434,1,70 阿伯 为生 一个 执法 车上 年轻人 阿伯 巴掌 推倒 地上 阿伯 想同 执法者 据说 阿伯 山上 钟头 单车 卖点 生病 老伴 买药 此时此刻 吝啬 转发 良知 阿伯 阿伯 夺回 公道
435,1,脚伤 照片 不多 刘翔 英雄 质疑 刘翔 作秀 闭嘴 胆小 MM 建议
436,0,中国 世界 垃圾 国家 垃圾处理 考验 城市规划 中国 人均 垃圾 少于 美国 国家 研究 报告 显示 中国 垃圾 总量 超过 亿吨 世界 国家 数字 增长 外媒称 垃圾处理 中国 城市 规划者 面临 http cn zONf735
437,0,同志 MV 柏林 影展 泰迪熊 最佳影片 同志 爱情 电影 点亮 灯光 Keep Lights On 中文 宣传 主题曲 徐佳瑩 MV 庆祝 土豆 超清 1080P 官方 完整版 http cn zWcQq6I 收敛 那句 欢呼 意想不到 投入 ... 关注 那点
438,0,晚安 没多久 结婚 心也定 一壶 开水 也许 马上 沸腾 持续 一种 常温 现代人 马上 烧开 沸腾 爱得 死去活来 一会儿 烧干 情况 过于 追求 自我 空间 心想 结不 结婚 迟早 事情 一拖 水凉 再也 不了 读者
439,0,韩媒称 中国 裁判 越权 举报 朴泰桓 犯规 暗示 孙杨 男子 400 自由泳 预赛 中以 45 07 排名 第一 晋级 决赛 劲敌 韩国 朴泰桓 犯规 取消 成绩 事后 韩国 媒体 调查 中国 裁判 负责 朴泰桓 右手 泳道 负责 朴泰桓 裁判 英国人 赛后 中国 裁判 举报 朴泰桓 犯规 http cn zW9U1tm
440,0,玻璃心 朋友 动不动 虐狗 宠物 互动 服从性 训练 你家 狗狗 训练 天天 满屋子 溜达 撒手 半夜 乱叫 爱宠 点个 嘻嘻 上次 微博 宠物 转发 主人 狗头 上放 鞋子 批判 玻璃 心伤 不起
441,0,观察 广州 网民 造谣 污蔑 狼牙山 五壮士 被行 广州 越秀 警方 30 通报 广州 网民 近日 网络 虚构 信息 散布 谣言 污蔑 狼牙山 五壮士 警方 依法 予以 行政拘留 网民 发布 信息 狼牙山 五壮士 实际上 几个 土八路 欺压 村民 不满 新华网 http cn z8b5xt6
442,1,恐怖 骗局 汗毛 竖起 转给 身边 盆友 读完 话筒
443,0,究竟 这是 眼睛 所有人 --- 柳岩
444,0,秀波 大叔 心碎 一地
445,0,微视 综艺 大型 线下 互动 特别节目 2013 19 下午 14 呱呱 视频 社区 现场直播 著名 相声 表演艺术家 金斗 李建华 著名 评剧 表演艺术家 古文 著名 男高音 歌唱家 柳石明 明星 大腕 云集 参与 地点 我要 星光 金娱 演播厅 http cn zO9XeRJ
446,1,一位 可怜 94 老奶奶 老伴 去世 儿子 伤寒 两个 孙子 外面 打工 垃圾 为生 垃圾 凌晨 只能 奶奶 双腿 裂开 医治 扩散 每转 一条 微博 腾讯 公益 老奶奶 捐出 毛钱 多转 几次 微博
447,0,杨澜 专访 陈坤 陈坤 世界 事情 唯一 一件 事情 找到 回到 原本 样子 事情 意义 快乐
448,0,大发 美女 相亲 矜持 吃饱 鸡腿 撞见 首次 相亲 男方 午饭 对方 留下 秀气 印象 吃饭 故作 矜持 一点 蔬菜 半碗 事后 快餐店 大嚼 鸡腿 正巧 相亲 对象 门外 走过 面面相觑 尴尬 至极 只得 出门 http cn 8FIytSp 楚天 都市报
449,1,央视 无耻 CCTV 一批 媒体 红马甲 周末 315 曝光 企业 采访 逼宫 媒体 收到 大众 媒体 反问 纸媒 难道 没收 给钱 不用 给钱 TM 强盗 无耻
450,1,特大 好消息 北京 出台 95 老人 看病 钱后 山东 泰安 100 免费 泰山 初步 预估 接下来 城市 跟进 110 放宽 政策 120 老人 分配 住房 130 取消 一夫一妻 希望 保重 身体 好日子 后头 努力 活过 100
451,0,剧迷 伸长 脖子 等待 神探 夏洛克 第三季 终于 消息 该剧 将要 2013 12 15 下午 伦敦 BFI 全球 首映 第三季 第一集 空棺 惯例 首映 大概 20 BBC 播出 还要 等待 当作 2014 年初 追剧 令人兴奋
452,1,唱支 国歌 孩子 妈去 街上 卖点 山竹 完钱 买点 星期 重庆 妇女 孩子 孩子 开心 回答 中午 在家 洗菜 淘米 回家 烧饭 想不到 半路上 城管 执法 下台阶 永别 这名 妇女 水果 辛苦 拉扯 孩子
453,0,60 摄影师 Keren Su 加拿大 东部 发现 格陵兰 海豹 趴在 冰上 照相 人类 体格 每日 海豹 相处 时间 有限 熟悉 身上 气味 才能 靠近 值得 海豹 放松 可爱 方式 呈现 面前
454,0,外媒 GSMArena 爆料 三星 IFA 发布 一款 安卓 相机 采用 4.8 英寸 触摸屏 1600 像素 传感器 10 变焦镜头 内置 闪光灯 尼康 发布 S800c 强大 相机 拥有 WiFi 功能 还会 带有 3G 模块 随时随地 分享 http cn zWuSEVq
455,0,GDP 地方 全国 数据 有望 不再 打架 国家统计局 局长 马建堂 全国 统计 工作 会上 透露 稳妥 推进 国家 统一 核算 地区 生产总值 工作 力争 2015 地区 GDP 国家 统一 核算 发布 那种 全国 省份 GDP 汇总 超过 国家统计局 公布 全国 GDP 情况 有望 不再 央视 记者 吴昊
456,1,昨天下午 全市 高清 探头 启动 驾驶室 不系 安全带 处罚 开车 打电话 50 黄闪罚 200 越线 停车 100 起晚 六点半 深夜 二点 为期 60 全国 交警 查处 酒驾 一经 查获 一律 拘役 六个月 五年 考证 每月 10 20 30 日由省 带队 每月 13 17 23 周五 六由市 检查
457,1,美国 高二 数学 ... 一句 概况 感受 推荐 关注
458,0,预计 2013 龙族 世界 毁灭 一年 有人 敢不敢 以写 龙族 速度 捭阖 那本书 荷载 青春 郁闷 孤独 灿烂 按计划 创作 过程 扯淡 事儿 干扰 它会 龙族 光辉 战车 碾过 战场 晚安 All
459,0,人人 一条 状态 老师 高考 卷子 讲评 约个 时间 教室 日子
460,0,史上 最全 方便面 西式 做法 集锦 天天 泡面 伤不起 喜欢 马上 推荐 喜欢 关注 吃货 做饭
461,0,顺子 男友 交往 两月 结婚 台媒 消息 一首 回家 走红 39 歌手 顺子 14 美籍 男友 Jaime 注册 结婚 昨天 证实 亲人 情人 好友 保护 男人 交往 认定 据悉 交往 不到 幸福 全文 http cn zlT3RML 祝福 顺子 永远 幸福
462,0,奶粉 一个 限购 尿不湿 中国 新闻网 自上 实施 限奶令 缓解 香港 奶粉 一波 尿片 悄然 纸尿片 已成 水客 扫货 首选 药房 售罄 另据 钱江晚报 几天 宁波 海关 一个 走私 花王 纸尿裤 公司 公司 走私 花王 纸尿裤 57 万余 新生儿 半年
463,1,宁波 惊现 劈腿楼 宁波 东部 新城 门户 2B 地块 即将 落成 西班牙 设计师 超现实 作品 大厦 腰部 呈现出 不可思议 形状 博文 煞有介事 地说 大厦 配备 拐弯 电梯 主刀 结构设计 设计 央视 裤衩 结构 工程师 上班 害怕 http cn zO8X1e3
464,0,今晚 来讲 故事 女朋友 一个 男友 英俊 古天乐 有钱 大方 朋友 悄悄 单买 体贴入微 不算 朋友 记得 香菜 喜欢 窗边 冷落 招呼 特别 会讨 老人家 欢心 礼貌 教养 关键 鸡鸡
465,1,路边 消息 新高 全国 文理 新高 会考 加大 难度 监考 力度 成绩 计入 高考 总分 高三 体育 成绩 计入 高考 总分 蜡烛
466,0,这本 小说 厉害 2014 榜单 公开 作品 排行 青春 恋爱 物语 天镜 阿尔德 拉民 魔法 禁書目 期待 地下城 邂逅 有错 刀剑 神域 打工 魔王 大人 东京 暗鸦 六花 勇者 俺妹 10 No game No life 角色 排行 如图
467,0,郑州 否认 20 增加 出租车 坊间 传言 郑州 20 年来 增加 出租车 近日 郑州市 交通委 主任 曹培林 对此 予以 否认 1994 增加 出租车 增加 出租车 1994 10607 增加 10608 新华网 http cn zT6idTP
468,0,中新社 北京 17 日电 温家宝 总理 近年来 相继 发生 毒奶粉 瘦肉精 地沟油 彩色 馒头 事件 恶性 食品 安全事件 足以 诚信 缺失 道德 滑坡 何等 地步 一个 国家 国民素质 提高 道德 力量 绝不 一个 强大 国家 一个 受人 尊敬 国家
469,0,小時候 總是 在意 别人 看法 感觉 理解 原來 父母 當認 這一點 放開 因為 他們 問題 天性 不善 爭議 喜歡 評論 別人 跑步 時候 想起 人生 階段 經歷 種種 開心 步伐 走到 這裡 放下 束縛 走屬
470,0,魔卡 抢答 作战 19 问答题 图中 遮挡住 内容 转发 评论 附上 角色 服务器 时空 旅者 精灵 祭司 森林 女神 金属 巨龙 荣耀 巨人 降临 天使 光明 之龙 血祭 恶魔 德玛 西亚 10 邪灵 女巫 11 背主之影 答案 15 01 回答 正确 玩家 奖励 每次 ID 参加
471,0,周杰伦 12 27 微博 直播 主持人 死心塌地 跟着 周杰伦 关系 男歌迷 上辈子 仆人 周杰伦 朋友
472,0,纽约 期货 早盘 黄金 重挫 3.2% 白银 暴跌 5.68% 原油 下跌 2.37% 北京 时间 23 10 纽约 黄金 期货 重挫 3.2% 1618.30 美元 白银 暴跌 5.68% 31.37 美元 原油 下跌 2.37% 101.55 美元
473,0,He love intend However long takes 初恋 一个 男人 多久 吸血鬼 日记
474,1,30 多年 美军 寻找 柬埔寨 越南 老挝 失踪 美军 士兵 遗骸 三尺 找到 亚洲 阵亡 士兵 遗骸 回家 承诺 这项 工作 从来 停止 任何人 找到 阵亡 美军 遗骸 25 万美元 申请 移民 美国
475,0,初吻 同学 默默 转发 证明 纯洁 害羞
476,1,几天 厦门 家乐福 发生 突发事件 营业时间 出入口 封闭 不许 进出 原因 女士 结账 身边 孩子 失踪 幸亏 报警 家乐福 立刻 封闭 出入口 寻找 二楼 卫生间 找到 头发 剃光 衣服 换掉 人贩子 不知去向 团伙 作案 手法 年关 出入 公共场合 务必 好孩子 小孩 转发
477,0,NBA 精彩 gif JR 史密斯 压哨 绝杀 本赛季 第二次 上演 绝杀 主教练 现役 球员 资格 执行 一投
478,1,男童 鞋们 尽量少 饮酒 特别 高度 白酒 体内 酒精 残留 过多会 自燃 河南 一名 22 男子 女友 做爱 过程 活塞 运动 摩擦 生殖器 自燃 起火 灼伤 同居 女友 Oh 麦愛糕 小伙伴 惊呆 从此 幼小 纯洁 心灵 留下 做爱 阴影 吃惊
479,0,我觉 喜欢 女孩 可爱 善良 实在 想不通 女朋友 少吃点 男人 脑子 哪进 别人 cao 东西 排在性 人类 原始 欲望 中国 国度 睡觉
480,0,玫瑰 节日 繁华都市 霓虹灯 闪烁 微风 携带 热情 空气 变暖 温情 妩媚 朦胧 情愫 呼唤 灵魂 岁月 总有 一份 残缺 时光 总有 一秒 遗憾 满满的 牵念 飞越 时空 阻隔 期许 稳稳 幸福 陪伴 一世 依然 感恩 依然 祝福 天涯 浅念 无眠 夜晚 湿润 双眸 中有
481,1,超市 手推车 插入式 摆放 宛若 同性爱 姿势 专家建议 取缔 教育 专家 建立 近日 指出 超市 手推车 一个个 插入 摆放 方式 脸红 摆放 想入非非 孩子 超市 相当于 进一步 指出 手推车 恶俗 危害 无穷 取缔 吃惊
482,1,变态 这是 日本 发明 一种 宠物 养殖 技术 盆景 小猫 喂食 一种 骨质 软化 化学 药物 塞进 瓶子 小猫 长大 身体 胀满 瓶子 ...
483,0,鱼刺 争执 男子 女医生 28 凌晨 温州市 人民 医院 急诊科 满身 酒气 男子 病历 就诊 女医生 试图 拦住 女医生 眼角 挫伤 男子 喉咙 鱼刺 卡住 医生 检查 发现 鱼刺 天亮 电子 喉镜 检查 男子 认同 发生争执 温州 都市报 http cn 8FBCmtC http cn 8FBnYQw
484,0,Mac QQ 终于 更新 视频 聊天 http cn a9sRu9
485,1,帮人 转发 扩散 今天上午 一个 朋友 女儿 番禺 南郊 大润发 超市 拐走 小女孩 三岁 准确 说出 爸爸 手机号码 这是 转发 朋友 圈里 同事 女儿 照片 监控 一个四十多岁 男人 大人 知情者 请告 万分 感谢 转发 图片 小孩
486,0,Vid Justin 新单 All That Matters 长城 MV 长城 熟悉 景点 奇怪 外粉 估计 新鲜 同理 换成 古堡 国外 景点 顺眼 偷笑 中国 Beliebers 傲娇 一把 拍摄 制作 随性 http cn zRtrGa1
487,1,一只 32 人命 搜救 牺牲 生命 默哀 昨天下午 一只 军用 搜救 发现 一位 大爷 钻进 塌陷 挖出 发现 内脏 砸烂 狗狗 几天 发现 35 幸存者 32 获救 听到 噩耗 主人 指导 孩子 父亲 失声痛哭 忠诚 朋友 致敬
488,0,创业 Ubeam 一款 无线 充电 设备 发出 超声波 带动 一个 压电式 换能器 压电 晶体 振动 电流 iPhone 产品 充电 够酷 大幅提高 能耗 大规模 推广 机会 http cn zWfassL 创意 创业 http cn zWPNSDn
489,1,工信部 运营商 双重 压力 腾讯 小马 最终 顶住 微信 收费 收费 标准 信息 语音 标准 微信 虚拟 运营商 帽子 压弯 组织 插手 地方 永远都是 一地 鸡毛 本事 老外 玩意 运营商 混蛋 通讯 http cn zl3f6O7
490,0,拆迁 人体模特 人大 女生 苏紫紫 故事 值得 关注 http sinaurl cn hGqp9g
491,0,夜深 想着 一件 就算 美好 纠缠 会倦 会累 一个 就算 留念 抓不住 就要 适时 放手 神伤 心碎 放弃 一种 任何人 终究 错失 夏花 绚烂 必将会 走进 秋叶 静美
492,0,山东 生活 二十二年 从来 过活 蟑螂 几天 南方 一段时间 兴奋 终于 见到 传说 中活 还会 蟑螂 希望 我能 山东 老乡 争口气 临危不惧 放声 大嚎 齐鲁 儿女 奇志 爱红妆 武装 到底 吓人 呜呜 呜呜
493,0,首都机场 明明 西湖 kevinlou
494,0,http cn zjTDc1U 一阵发 微博 新年 愿望 爱好 喜欢 喜欢 事情 秘密 po 那条 微博上 整理 同学 发言 做成 一个 互动 视频 分享 希望 喜欢 名字 同学 报数 新年快乐
495,1,微信 收费 标准 工信部 运营商 双重 压力 小马哥 最终 顶住 微信 收费 收费 标准 信息 语音 标准 人会 放弃 微信 中国 微信 包含 流量 微信 收费 微博 没理由 收费 眼馋 不该 眼馋 人士 无地自容
496,1,腾讯 加薪 刚刚 腾讯 老同事 告诉 员工工资 上涨 30% 腾讯 V5
497,1,提醒 花露水 易燃品 完别 马上 做饭 夏天 蚊子 需注意 花露水 易燃品 涂抹 马上 做饭 抽烟 花露水 酒精 浓度 70% 75% 燃点 24 燃烧 花露水 燃烧 可怕 动态图 切记 速速 央视 新闻
498,1,肯德基 情人节 点餐 套套 尴尬 儿童 主动 宣传 需要的话 店员 几个 肯德基 安全套 免费 错过
499,1,微博 捐资 日本 11 11 日本 1.66 亿买 6.344 平方公里 中国 钓鱼岛 日本 北海道 8.3 平方公里 照该 2.19 买下 转发 关注 本博 名义 捐献 支持 中国 买下 日本 说到做到 财力 有限 以本博 停止 为限 接力 日本 中国 13 亿人 愤怒 力量
500,0,365 宝宝 儿歌 天天 一首 网上 盲目 搜索 优质 儿歌 资源 浪费时间 育网 亲子 资源 频道 精心 380 全球 儿歌 视频 推荐 琅琅上口 旋律 宝宝 跟着 短小精悍 便于 宝宝 记忆 http cn zO2oQVx
501,0,iPhone 我爱你 iOS 7.1 iPhone 4S iOS 流畅 苹果 iOS 7.1 更新 日志 iOS 7.1 增强 iPhone 性能 一条 很多 iPhone 用户 泪流满面 终于 iPhone 体验 丝般 顺滑 感觉 来看 外媒 arstechnica 体验 http cn 8shYV8K
502,0,震惊 哀悼 李一 章培恒 2011 零点 22 上海华山医院 去世
503,1,一个 日本 野浩二 回国 族人 浩二 尊敬 那次 天天向上 直播 谈到 日本 侵华 战争 浩二 说话 跪下 观众 道歉 据说 浩二 住院 日本 右翼 分子 不肯 放过 浩二 扬言 蹂躏 女朋友 浩二 高声 没人能 阻止 中国 转发
504,0,曝林峰 吴千语 同居 三月 年底 厦门 完婚 据港媒 报道 林峰 痴恋 吴千语 爆灯 程度 网民 BB 吴千语 几面 豪宅 不住 搬到 吴千语 香闺 同居 试婚 同居 朝夕 二人 更觉 难舍难离 林峰终 落实 年底 厦门 摆酒 迎娶 吴千语 详情 http cn 8shiAbn 吃惊 真相 真心 祝福
505,0,娱乐 麦当娜 儿子 脱衣 自摸 麦当娜 前日 洛杉矶 演唱会 特别 观众 麦当娜 七岁 养子 大卫 当晚 麦当娜 表演 依然 避忌 舞蹈 贴身 舞外 台上 自摸 即场 台上 除去 外衣 长裤 只以 黑色 蕾丝 内衣裤 鱼网 丝袜 台上 献唱 期间 更露 娱宾
506,0,常用 中文 俚语 英文翻译 更多 看图 embarrassed awkward 大姨妈 aunt flo 宅人 homebody 菜鸟 noob moocher 炒作 publicity stunt 吃老本 rest laurels 吃错药 wrong side bed 扯平 steven awesome 电灯泡 wheel Whatever
507,1,芦山县 灾区 照片 伤亡人数 上百 雅安 祈福
508,1,微博 草根 大号 营销 账号 日常 维护 民意 粘合 粉丝 这次 315 公关 费用 何润东 3W 郑渊洁 3W 几手 4.5 记得 作业本 小鲁 事件
509,0,费明 老师 道歉 再晚 机会 一个 莫须有 栽赃 迫害 心灵 苦难 明白 事情 表达 歉意 忏悔 原谅 这才 一个 半个世纪 老师 道歉 意识 那太 悲哀 凤凰网 http cn zQm13oZ
510,1,对比 1996 澳大利亚 悉尼 一只 野狗 水库 大便 当地 水务局 鉴定 水质 污染 悉尼 水业 电视台 报社 打广告 告诉 自来水 污染 2013 中国 上海 几千头 黄浦江 当地 水务局 水质 ..
511,1,中国 大闸蟹 世界 勇敢的人 当年 七月 苏州 参加 会议 用餐 一位 科学院 环境 研究所 知名 学者 如今 黄鳝 长得 饲养 详见 长微博 ... http cn zWTXqmt 分享 长微博 工具
512,0,五月天 參加 日本 指標 音樂 節目 MUSIC STATION 演唱 日本 YAHOO 搜尋榜 瞬間 升至 成為 站上 這個節 目的 台灣樂團 更多 媒體 報導 TVBS http cn zRPVYFC 蘋果 日報 http cn zRPV40n 中時 電子 http cn zRvuI02 東森新聞 http cn zRPV40p
513,0,Word PDF PPT 之间 转换方法 办公室 存着 慢慢 学习
514,0,人要 任性 任性 任性 如今 已太少 任性 任性 健康 精神状态 随时 妥协 随时 抑制 不快 隐忍 究竟 支撑 多久 舒国治 http cn zW0AZYy
515,1,HL2021 想火 帮帮 北京 一名 外国 大姐 一辆 驶入 非机动车 HL2021 车前 微笑 劝说 司机 回到 机动车道 司机 先是 喇叭 谩骂 推搡 老外 让开 老外 不让 司机 自行车 路边 非机动车 上扬 驶去 围观 国人 边上 不知所措 外国 大姐 .....
516,1,今日 中午 12 点半至 15 新浪 微博 管理员 徐某 服务器 带宽 下载 CL 爱情 动作片 42G 新浪 微博 无法访问 --- 对此 微博 技术 负责人 刘子 侧面 证实 此事 并称 从技术上 来说 微博 管理员 拿到 服务器 权限 制度 下载 带宽 服务器资源 网络 架构 45 分钟 持续 下载 预案
517,1,真相 公务 功夫 胆子 脸皮 真厚 据说 某某 厅长 助理 部下 偷欢 女方 爱人 堵个 情急之下 竟然 窗户 裸体 逃跑 http cn zYby1mh
518,1,迟早 MH370 黑匣子 探测 南太平洋 4000 6000 海沟 听到 消息 马上 兴奋 依稀记得 蛟龙 第五次 下潜 深度 7062 黑匣子 小意思 刚想 蛟龙 深潜 发现 蛟龙 乌龙 微博 被删 一刚
519,1,日本 搞鬼
520,0,烈日 生命 清扫 城市 蜡烛 湖南 湘潭市 环卫工人 贺桂华 工作 突感 不适 等到 120 赶到 死亡 诊断 这位 家庭 贫困 环卫工 中暑 半个 多月 长沙 一位 环卫工人 中暑 丧生 据悉 贺桂华 月薪 1050 环卫所 提供 饮用水 http cn zQLvLa1 新华网
521,1,辟谣 21 中午 12 点半至 15 新浪 微博 管理员 徐某 服务器 带宽 下载 CL 爱情 动作片 42G 新浪 微博 无法访问 徐某 停职 下载 影片 硬盘 领导 没收 45 分钟 42G 公司 老沉 北冥
522,1,一张 照片 改变 一生 命运 渴望 读书 眼睛 苏明娟 91 希望 工作 代表 照片 97 最小 年龄 参加 十四大 候补委员 03 04 摩托罗拉 总部 人力 财务部 实习 安徽大学 金融 专业 毕业 第一张 照片 摄影师 海龙 建议 中国工商银行 安徽省 分行 工作 10 结婚 丈夫 一位 美籍华人
523,1,男子 女友 ML JJ 自燃 烧焦 人均 河南 商丘 当地 一所 学校 学生 女孩 18 女孩 透露 爱爱 前男友 喜欢 白酒 这次 正要 高潮 下体 越来越 男友 面部 表情 说不出 发现 医生 证实 男子 JJ 报废 女孩 下体 灼伤 起火 原因 不明 From 陕西 新闻网
524,1,北京 什刹海 即将 拆迁 16 万平方米 胡同 授权 拆毁 元代 砖塔 胡同 天恒 集团 开发 项目 投资 83 天恒 集团 40 贷款 面向 港商 招商 什刹海 即将 拆迁 百户 涉及 翻修 一新 白米 斜街 烟袋 斜街 详情 他发 这条 禁止 转发 评论
525,1,男子 女友 ML JJ 自燃 烧焦 人均 河南 商丘 当地 一所 学校 学生 女孩 18 女孩 透露 爱爱 前男友 喜欢 白酒 这次 正要 高潮 下体 越来越 男友 面部 表情 说不出 发现 医生 证实 男子 JJ 报废 女孩 下体 灼伤 起火 原因 不明 From 陕西 新闻网
526,0,酒店 随便 一个 电插座 设计 ...
527,0,娱星乐 这辈子 我能 遇上 外柔内刚 拼命 汉子 发誓
528,0,很多年 老款 手机 信息 手机 只能 200 从来 删掉 只装 每次 200 信息 精挑细选 舍不得 希望 一个 1000 信息 手机 储存 现如今 一个 无限 信息 手机 我发 200 值得 回味 珍藏 信息 ...
529,1,朝鲜战争 停战 肖仲华 板门店 谈判 彭德怀 铁原 挡住 美军 两周 两天 63 万多 1400 上甘岭 美军 表面 佯攻 实则 优势 火炮 诱敌 歼灭 美军 伤亡 400 多人 志愿军 遗尸 37000 视频 传到 美国 引发 反战 浪潮 民众 议员 大骂 美军 屠夫 促成 停战 谈判
530,0,健康 抽出 两分钟 来看 视频 正确 上网 姿势 http cn hrffKL
531,1,反日 同胞 重庆 商报 网友 日产 越野车 沙坪坝 爱国 青年 螺丝 砸车 吓人 疯狂 愚蠢 傻货 车主 毫无 经验 新手 未能 及时发现 咋办 真的 要人命 车主 遭殃 路人 遭殃
532,0,十二 星座 部位 最有 魅力 白羊座 小腹 金牛座 臀部 双鱼座 眼睛 双子座 嘴巴 摩羯座 有骨头 地方 狮子座 胸膛 心跳 地方 处女座 胸部 天秤座 腰部 天蝎座 双腿 射手座 脖子 巨蟹座 手指 水瓶座 脑袋 两性 导师 几招 美好 害羞
533,1,马来西亚 11 请来 著名 占卜 大师 Master Chin 塔罗牌 飞机 坠落 落入 人手 70 大师 占吉卦 塔罗 太阳 太阳 牌有 代表 未来 乐观 占卜 MH370 航班 一股 未知 组织 控制 组织 一股 力量 斗争 未知 组织 激怒 做出 玉石俱焚 举动
534,0,曾国藩 遗嘱 四句 后代 一个 败家子 曾氏 家族 打破 三代 魔咒 据称 曾国藩 四条 遗嘱 起到 决定性 作用 一是 慎独 平静 二是 主敬则 身体 强健 三是 追求 仁爱 四是 参加 劳动 鬼神 敬重
535,0,神秘 手机 6.1 华为 概念 机惊现 近日 网上 流传 华为 推出 6.1 英寸 1080p 屏幕 神秘 手机 消息 6.1 英寸 或许 概念 说起 华为 博客 相关 消息 据称 这款 Hinge 手机 专为 男孩 设计 华为 神秘 手机
536,1,2013 郭美美 续集 香港 TVB 电视台 报道 伯明翰 主席 杨家 香港 警方 抓走 罪名 巨额财产 不明 消息 进一步 调查 十字 会长 流到 香港 杨家 洗钱 大陆 公安 香港 廉政公署 线索 杨嘉诚 挖出来 感谢 香港廉政公署 郭美美 红会 真相 浮出 水面
537,0,PS 领导 视察 作者 大方 自嘲 推介 家乡 景色 网友 赞其 成功 危机 公关 四川 会理县 公务员 正东 合成 三位 领导 飘浮 空中 视察 照片 引发 如潮 恶评 会理县 正东 昨天 开微博 大方 推荐 网友 PS 作品 闭门 苦炼 PS 技术 借机 会理县 风景 赢得 网友 称赞 之声
538,1,云南省 昆明市 宜良县 一个 小山村 发生 一件 怪事 一只 母猪 居然 生下 男婴儿 在场 所有人 不敢相信 眼睛 各国 专家 赶到 现场 无法解释 这一 奇特 迹象 世界 历史 一个 未解 之迷
539,1,思想 他爸 真的 李刚 河北 我爸 李刚 案件 主角 李启铭 出狱 原本 被判 六年 真实 服刑
540,1,震惊 火车 盒饭 居然 五元 免费 加饭 铁道部 敲诈 新闻联播 爆料 火车 盒饭 官方 价格 吃不饱 加饭 坐过 火车 火车 盒饭 价格 15 加饭 铁道部 扣留 免费 高价 盒饭 12315 消协 介入 此事 旅客 盒饭
541,0,双十 现场 马云 刚刚 来到 阿里 双十 发布会 现场 现场 情况 扑面而来 记者 马云 马上 转身 这张 图中 找到 马云 厉害
542,1,屌丝 中奖 一夜 高富帅 买豪车 单位 辞职 得瑟 上海 青浦区 练塘 一位 20 出头 小伙 彩票 6000 税后 4800 他开 兰博基尼 LP700 跑车 单位 高调 辞职 车间 吃饭 饭店 30 几桌 每人 一条 熊猫 香烟 据说 领导 一会 一会 屌丝 逆袭 一夜 高富帅 猫扑
543,0,20131031 查娱 饭后 张杰 分享 土豆 娱乐 http cn zR9kUdU
544,1,新闻联播 火车 盒饭 新闻联播 记者 亲身 登上 火车 报道 火车 东西 一点 不贵 网友 吐槽 央视 记者 火车票 别逗 元太能 便宜 矿泉水 五块 盒饭 新闻联播 难道 火车
545,0,12 少年 愿捐 器官 延续 12 张思成 患有 脑干 胶质瘤 生命 仅剩 两个 母亲 张细花 得知 捐献 器官 遗体 助人 告诉 张思成 病成 样子 要死 捐出 小朋友 病情恶化 说话 点点头 父母 新华社
