,target,text
402,1,有车 朋友 加油 加油 小动作 ...
403,1,北京 爷们儿 牛树亭 大学生 讲坛 费明 微博 但斌 徐昕 北京 厨子 袁裕来 律师
404,1,周一 找茬 高晓松 酒驾 PS 文章 眼睛 文章 同學 马伊
405,1,几天 湖州 莉莉 玛莲 有人 酒吧 当场 小鸡鸡 给切 事情 闹大 大概 男模 大哥 女人 恐怖 酒吧 适合 很乖 文艺 青年 生病
406,1,调查 地沟油 记者 李翔 身中 10 余刀 惨死 全国 特供 十多亿 草泥马 食品安全 努力 付出 年轻 生命 草泥马 请动 鼠标 转发 表达 谢意 恭请 转发
407,1,同事 朋友 妈妈 公交 钱包 两张 身份证 驾驶证 三张 25 惠州 武昌 火车票 名字 陈翠珍 高艳林 张馨元 春运期间 失主 功夫 三张 卧铺 身份证 回家 过年 转发 举手之劳 陈珉岩 13006609059 爱心 传递 希望
408,1,质疑 刘翔 看图 说话 闭上
409,1,联合国 公布 世界 各国 公民 素质 排名 中国 位列 167 世界 倒数 第二 日本 名列 美国 第二 公民 素质 思想 知识 修养 政治 文化 礼仪 多项 指标 中国 几十年 排名 数十位 以内 文明古国 博言 悟道 寒草 莫默 台北县 Abdullarh 爱欣 萝卜
410,1,尼玛 只恨 老子 生在 年代
411,1,城管 赶走 路边 动物 小贩 小贩 动物 活活 踩死 小贩 收摊 城管 动物 活活 摔死 小狗 小兔子 乌龟 宠物 小兔子 踩扁 小狗 嘴里 鲜血 好多 动物 摔成 一团 就算 管理 珍惜 生命
412,1,刘翔 医院 一张 慎点
413,1,四川 绵阳市 越狱 46 45 大多 90 男性 大多 强奸犯 女为 杀人犯 南山 一女 轮奸 捕获 通缉令 江油 三台 绵阳 地方 张贴 小心 行事 http cn zjqmiZ7
414,1,很少 转发 qq 群里 忽然 小孩 生出 恻隐之心 ... 真心 希望 帮到 ...
415,1,骗子 单独 孩子 家长 帮忙 照相 家长 相机 拍照 眩晕 孩子 沈阳 两起 告诉 妈妈 这条 信息 发给你 一个 孩子 会要 一个 家庭 儿童 转发 功德无量 宋伟 微博
416,1,卖狗肉 违法 国家 食品药品 监督局 11 受理 狗肉 举报 举报电话 12331 扩散 狗狗 动物 养狗 果断 转发
417,1,一次性 筷子 笋干 炒肉 好吃 亮兄 本尊
418,1,家乐福 发生 突发事件 营业时间 出入口 铁门 封闭 不许 不许 原因 一名 女士 结账 身边 孩子 失踪 幸亏 报警 家乐福 立刻 封闭 出入口 寻找 孩子 孩子 二楼 卫生间 找到 头发 剃光 衣服 换掉 人口贩子 不知去向 团伙 作案 手法 出入 公共场合 务必 好孩子
419,1,新闻联播 火车 盒饭 新闻联播 记者 亲身 登上 火车 报道 火车 东西 一点 不贵 网友 吐槽 央视 记者 火车票 别逗 元太能 便宜 矿泉水 五块 盒饭 新闻联播 难道 火车
420,1,孩子 妈去 街上 卖点 山竹 完钱 买点 星期 重庆 妇女 孩子 孩子 开心 回答 中午 在家 洗菜 淘米 回家 烧饭 想不到 半路上 城管 执法 下台阶 永别 旁边 小贩 这名 妇女 水果 辛苦 拉扯 孩子 转不转
421,1,安利 老板 56 27 纽崔莱 讽刺 安利 成冠 3S 系统 创始人 陈观 田因 肝癌 56 去世 27 安利 27 纽崔莱 安利 大师 超凡 创办人 王慈官 享年 61 安利 网络 21 系统 创始人 吉米 道南 13 去世 65 安利 产品 四十三年 高科技 萃取 工艺 破坏 天然 食物 真的 保健品 京华
422,1,骗局 新出 冷汗 记得 地铁站 女孩 分手 夫妻 吵架 可怕 男青年 案例 新骗法 一波三折 红脸 黑脸 惊恐 状态 脑子 会木 小心 身边 转给 身边 女性朋友
423,1,李盟盟 21 河南 开封县 陈留 四中 学生 高考 565 因县 招办 失职 志愿 申请 柜子 提交 大学 河南省 高招办 回应 此事 不予 李盟盟 农村 孩子 为供 上学 妹妹 辍学 打工 父亲 打工 摔断了腿 转发 也许 改变命运 试试 创造 奇迹
424,1,第一次 听到 事情 成都 一个 女孩子 机灵 逃脱 厄运 今早 一个 女孩子 惨绝人寰 方法 夺走 肾脏 女孩 小心 小心 危险 无处不在 BY 模样 一篇
425,1,比赛 失败 居然 骂声 刘翔 手术 照片 闭嘴 演戏 摸摸 良心 赤裸裸 嫉妒 明白 真相
426,1,红霞 编制 不靠 拨款 两规 措施 组织 后援 一人 之力 一张 反腐 重任 拿下 11 厅级 贪官 20 高官 锁定目标 纪委 反贪局 同志 何以堪
427,1,北京 时间 12 消息 83 西游记 扮演 孙悟空 演员 六小龄童 章金莱 12 早上 八点半 病逝 浙江 绍兴 慈济 医院 大哭 享年 53 童年 带去 无数 欢乐 无可 超越 经典 默默 转发 祝愿 猴哥 一路
428,1,70 阿伯 为生 一个 执法 车上 年轻人 阿伯 巴掌 推倒 地上 阿伯 想同 执法者 据说 阿伯 山上 钟头 单车 卖点 生病 老伴 买药 此时此刻 吝啬 转发 良知 阿伯 阿伯 夺回 公道
429,1,皇族 后裔 提议 恢复 皇室 康熙 世孙 广州 政协委员 金复 走遍 中国 收集 100 万人 签名 人大 请愿 中国 恢复 君主制 恢复 皇室 20 多个 保留 君主制 国家 寻求 支持 彰显 龙裔 身份 日常用品 服装 全为 黄色 日夜 盼望 能住 故宫 http cn zW5573c
430,1,昨天 酒吧 一黑 牌照 白色 保时捷 酒吧 帅气 男子 当场 阉割 场面 惨烈 .... ps 男人 还乱 上床 自作自受 措手不及
431,1,扩散 朋友 今天上午 同事 表妹 朋友 同学 同事 女儿 大润发 超市 拐走 小女孩 三岁 准确 说出 爸爸 手机号码 这是 同事 女儿 照片 监控 一个四十多岁 男人 大人 各位朋友 帮忙 谢谢 转发 http cn zQUx6Kc
432,1,榴莲 可口可乐 毒过 眼镜蛇 游客 客死 泰国 异乡 一位 中国 游客 泰国 旅游 很多 榴莲 可乐 咖啡因 中毒 血压 飙升 引发 心脏病 猝死 年仅 28 泰国 明确规定 食用 榴莲 小时 之内 可口可乐 圈里 榴莲 朋友 很多 转发 所有人
433,1,鸟叔 春晚 分要 10 网友 愤怒 江南Style 风靡 全球 韩国 明星 鸟叔 朴载 近日 接到 春晚 邀请 鸟叔 给出 最新 演出 分钟 10 万元 除外 还要 专机 接送 网友 愤怒 多钱 请个 韩国 人唱 两句 听不懂 鸟语 远远不如 西部 贫困山区 来得 实在 金鹰 PS 过分 沈阳
434,1,本是 花样年华 花前月下 扛起 反腐 重任 承担 一个 弱女子 不该 责任 12 时间 雷政富 九龙坡 区委书记 彭智勇 璧山 县委书记 明文 西南 证券 董事长 罗广 长寿区 区长 韩树明 重庆 城投 副总经理 粟志光 上床 拍片 捉奸 全套 流程 红霞 反腐 写下 经典 篇章
435,1,
436,1,生活 热点 信不信 匪徒 挟持 输入 提款机 密码 输入 密码 方式 间接 报警 密码 123456 输入 654321 提款机 识别 方式 输入 密码 提款机 金额 匪徒 不知情 情況 通知 警方 尽可能 告诉 給每 一個
437,1,感谢 上苍 感谢 祖上 庇佑 儿子 身边 弹着 下雨 平时 外婆 小家伙 幼儿园 放学 回家 热热闹闹 马路 国权 竟然 冷清 黄兴路 大概 30 50 距离 迎面 走来 一个 40 多岁 中年妇女 征兆 手上 一大 白色 餐巾纸 外婆 http cn zTQqYwa
438,1,可怕 3.15 17 食品 曝光 兰州 拉面 砂锅 加料 致癌 伊份 立顿 太子 奶粉 星巴克 冰乐 东北 饺子 老鼠 蛋黄派 榴莲 蒙牛 10 统一 奶茶 11 蛇果 上蜡 12 可乐 13 费列 巧克力 蛀虫 14 烧烤 15 人造 鸡蛋 16 绝育 黄瓜 17 果粒 服毒
439,1,驾驶证 新规 2013 施行 闯红灯 100 酒驾 年内 考取 驾照 不系 安全带 100 驾不系 安全带 50 行驶 途中 手机 100 行驶 途中 抽烟 100 有意 遮挡 号牌 12 顶额 处罚 超速 驾驶
440,1,临武 小贩 之死 开眼 长见识了 临武 县委 书记 县长 遵庆 个人资料 简历 两句 在职 研究生 学历 维稳学 硕士学位 杜芝富 理解 隆裕太后 紫薇 百日红 轻抚 枝干 全树动 临武 紫薇 闻名 紫薇 象征 好运 遵庆 好运 临头
441,1,亲们 中央电视台 焦点访谈 播出 可口可乐 承认 旗下 果粒 含有 美国 禁用 农药 多菌灵 多菌灵 可致 脑麻痺 肝脏 腫瘤 癌症 包括 香港 销售 果粒 香港 食环署 事件 专家 指出 多菌灵 农药 脑部 影响 引致 局部麻痹 并会 导致 癌症
442,1,红十字会 做出 解释
443,1,Wi Fi 精于 无形 精子 DNA 受损 科学研究 健康 男子 收集 精液 样本 放在 接收 Wi Fi 上网 计算机 小时 发现 精液 竟然 DNA 受损 情况 无线 上网 期间 散发 电磁辐射 正是 杀精 元凶 男士们 珍爱 生命 远离 Wi Fi
444,1,宁波 劈腿楼 这是 宁波 东部 新城 门户 2B 地块 即将 落成 西班牙 设计师 超现实 作品 主刀 结构设计 设计 央视 裤衩 结构 工程师 技术 解决 拐弯 电梯 地产 评语 技术难题 可怕 可怕 难题 竟然 攻破 上班 害怕 明达 FC
445,1,上海 今天下午 六点 高清 探头 启动 驾驶室 不系 安全带 处罚 开车 打电话 罚款 50 黄闪罚 200 越线 停车 100 为期 60 全国 交警 查处 酒驾 一经 查获 一律 拘役 六个月 五年 考证 每月 10 20 30 省厅 带队 检查 每月 13 17 23 每周五 六由 市局 组织 检查
446,1,蜘蛛侠 裸体 现身 中国 快活 河北省 审计 厅长 助理 董建柱 部下 偷欢 部下 爱人 门外 情急之下 不得不 楼女 部下 窗户 裸体 逃跑 洋相百出 http cn zYbam1M 微评 感动 中国 官网 此条 旧闻 喜感 后事 媒体 人肖 执缨
447,1,洋毒食 国家 质检 总局 进口 合格 食品 黑榜 挪威 大西洋 鲑鱼 检出 溶血性 弧菌 销毁 韩国 进口 乐天 巧克力 德国 进口 欧尚 85% 巧克力 发现 超标 退货 销毁 丹麦 奇新 蓝罐 有限公司 生产 曲奇 饼干 大肠菌群 超标 销毁 北京晚报 tks 吃货 攻略
448,1,新闻联播 火车 盒饭 新闻联播 记者 亲身 登上 火车 报道 火车 东西 一点 不贵 网友 吐槽 央视 记者 火车票 别逗 元太能 便宜 矿泉水 五块 盒饭 新闻联播 难道 火车
449,1,马航旧 广告 推特 上传 广告语 Wherever 去向 人会 公司 说到做到
450,1,樱桃 潘程利 紧急通知 千万 购买 樱桃 樱桃 寄生 一种 蛆虫 100% 樱桃 实验 方法 好看 新鲜 樱桃 透明 玻璃杯 进水 放点 分钟 蛆虫 完好 表皮 往外 扩散
451,1,昨日 福建省 泉州市 警察局 几个 拐卖 小孩 犯罪团伙 现场 获救 一名 小孩 说不清楚 详细 地址 家里 电话 云南 昭通市 一个 朋友 帮忙
452,1,雅安 地震 相关 报道 今天上午 一个 红会 一万元 东西 五万 发票 举报 一万元 东西 商家 获利 颇丰 五万 发票 手套 白狼 贪污 四万 暴利 暴利 理性 捐款 真想 慈善 参与 灾后 重建 袁裕来 律师 头条新闻 蛮子 绵州 一哥 侯宁 晓峰 伟业
453,1,1008600 诈骗 电话 账号 余额 少于 10 适时 充值 停机 短信 形式 手机 账单 服务 免费 发短信 回复 号码 1008600 回复 上当 手机 被扣 收到 短信 切记 回复 扩散 扩散 上当 爱心 传递
454,1,印度 妇女 产下 11 胞胎 世界 记录 V5 V5
455,1,酒吧 帅气 男子 当场 阉割 场面 惨烈 北京市 昨天 酒吧 一黑 牌照 白色 保时捷 酒吧 帅气 男子 当场 阉割 场面 惨烈 .... ps 这是 得罪 哪位 大哥
456,1,北京 事儿 后续 安贞医院 打人 事件 打人者 演员 演员 肖肖 上图 微博中 下图 安贞医院 护士 受伤 情况 北京 小猫 演员 肖肖 安贞医院 护士 口腔溃疡 打伤 护士
457,1,中华 骨髓库 中国红十字会 主办 慈善 之名 号召 捐献 骨髓 取样 建库 匹配 患者 志愿者 捐献 骨髓 美好 患者 查询 每次 收费 500 查到 骨髓 还要 再交 至少 万元 北大学生 激于义愤 成立 民间 骨髓库 查询 移植 免费 起名 阳光 骨髓库
458,1,全国政协 委员 王平 建向 党中央 建议 取消 录取 农村 小孩 大学 资格 鼓励 农村 小孩 大学 农村 孩子 身上 很多 坏毛病 农村 孩子 大学 城市 孩子 影响 城市 孩子 变坏 中央 行政 手段 禁止 农村 小孩 大学 农村 身上 很多 坏毛病 一个 文化 城里人 忍受 不了 Via 温州 教练
459,1,关爱 流浪 雅安 一带 野生 大熊猫 栖息地 地震 见到 救援 人员 大熊猫 生怕 离开 紧紧 抱住 救援 犹如 何以堪
460,1,内幕 眼泪 何润东 委屈 润东 同学 的确 一句 删掉 艾玛 周末 眼泪 笑话 大王 彭彭
461,1,洛阳 市委书记 侄子 砍死 人判 三缓 老人 北京 上访 北京 监狱 20 受尽 虐待 20 当中 家人 老子 侄子 郑州 沿街乞讨 四处寻找 老人 警察 二十四 小时 监管 老人 三代 政府部门 官官相护 老人 家破人亡 老人 绝境 唯有 方式 申冤 牡丹 公园 门口
462,1,昨天 城管 打死 野菜 学生 事件 据说 神秘 武器 秤砣
463,1,这人 名气 ..
464,1,赶紧 牢记 新交规 施行 红灯记 100 驾记 12 年内 考取 驾照 不系 安全带 100 驾不系 安全带 50 行驶 拨打 手机 100 行驶 抽烟 100 有意 遮挡 号牌 12 顶额 处罚 超速 驾驶 副驾驶 不满 14 周岁 乘坐 300
465,1,袖珍 小猴 走红 网络 高智慧 宠物 不好 昨天 一只 宠物 照片 风靡 网络 名为 石猴 国家 唯一 饲养 宠物 合法 商贩 购买 石猴 不易 网友 石猴 性格 太过 活泼 很皮 模仿 打开 煤气 阀门 打火机 危险
466,1,皇军 八路军 亲善 珍贵 史料 流出 嘻嘻
467,1,一妻多夫 中国人事部 常务委员会 政治协商 代表 中国 宪法 婚姻法 明文 规从 2013 26 实行 一妻多夫 政府部门 补助 家庭 发生 矛盾 有权 休掉 任意 男方 无形中 提高 我国 女性 地位 将来 倒插门 现象
468,1,网上 讽刺 安利 老板 56 27 纽崔莱 安利 成冠 3S 系统 创始人 陈观 田因 肝癌 56 去世 27 安利 27 纽崔莱 安利 网络 21 系统 创始人 吉米 道南 2013 13 去逝 65 安利 产品 四十三年 高科技 萃取 工艺 破坏 天然 食物 真的 保健品
469,1,坑爹 交通 新规 黄灯 闯红灯 100 酒驾 12 年内 考驾照 不系 安全带 100 驾不系 安全带 50 行驶 拨打 手机 100 行驶 抽烟 100 有意 遮挡 号牌 12 顶额 处罚 超速 驾驶 副驾驶 不满 14 周岁 乘坐 300
470,1,
471,1,办公室 同事 今天下午 六点 上海 高清 探头 启动 驾驶室 不系 安全带 处罚 开车 打电话 罚款 50 黄闪罚 200 越线 停车 100 起晚 六点半 深夜 二点 为期 60 全当 真的 划不来 新民 周刊 海上 鱼子酱 宝熙 胡新社 眼睛 老婆
472,1,碉堡 黄瓜 偷笑 宁波 XX 职高 女同学 学校食堂 购买 一根 号型 黄瓜 回到 寝室 自慰 高潮 来临 无法控制 情绪 黄瓜 咔嚓 黄瓜 竟然 断掉 很难 想象 力量 女同学 方法 断裂 黄瓜 取出 学校 送入 上海 医院 手术
473,1,九一八 日本 无时不刻 大国 野兽 渴望 抢占 土地 中国 虎视眈眈 日本 放松 之心 忘记 也许 一个 九一八 记住 http cn zl7uL0n
474,1,新闻联播 火车 盒饭 新闻联播 记者 亲身 登上 火车 报道 火车 东西 一点 不贵 网友 吐槽 央视 记者 火车票 别逗 元太能 便宜 矿泉水 五块 盒饭 新闻联播 难道 火车 PS 幸福 央视 一大 亮点
475,1,石原 太慎 儿子 不慎 天断 其后 太君 伤心 日本 民族主义 头子 国有 购买 钓鱼岛 发起者 南方 精神 偶像 石原慎太郎 儿子 石原 延启 上午 不慎 爬山 坠崖 摔死 军国主义 这回 绝后 抬头 致哀 低头 偷着乐 关注 南方 系会用 方式 悼念 ttp cn zWdeAa0
476,1,父亲 上海 解放军 455 医院 上海市 长宁区 淮海 西路 338 看病 张建华 医生 治疗 态度恶劣 声称 不配 高价 中药 甲亢 10 盒卖 千多 配药 治疗 拒绝 恼羞成怒 桌上 东西 丧尽 医德 医生 不替 宣传 对不起 人民 另附 照片 一张 SEAN MB
477,1,求证 轮奸 12 少女 干部 刑事处分 昨晚 30 略阳 县委 常委会 郭镇 党委书记 镇长 纪委书记 领导 干部 给予 党内 警告 处分 略阳县 人劳 社保局 涉嫌犯罪 郭镇 干部 赵某 蒋某 作出 停职 我要 轮奸 未成年 少女 刑事处分 说法
478,1,帮忙 接力 陈女士 18 一个 李亚成 高考 准考证 李亚成 陈女士 联系电话 13453112081 帮忙 高考 临近 希望 顺利 参加 高考
479,1,本届 伦敦 奥运会 结束 中国 代表队 金牌榜 上排 第一 参与 转发 本微博 关注 爱笑 辣妈 一人 一台 Iphone4s 法律 公正 绝不食言
480,1,20 河南 洛阳 57 妇人 孙爱云 脱光 衣服 法院 车上 喊冤 20 年前 弟弟 杀害 凶手 至今 逍遥法外 反而 告状 拘留 劳教 一个 号称 盛世 时代 一个 公民 撕破 尊严 方式 抗议 不公 这是 一个 耻辱 南京 蒋玲 饮水 谈史 长江 直播
481,1,据传 发改委 批复 万亿
482,1,再次 提醒 谨防 宝宝 天津 阿姨 邻居 儿子 超市 付账 片刻 发现 孩子 不见 保安 求助 保安 马上 对讲机 通知 关闭 入口 排查 找到 小孩 头发 衣服 人贩子 团伙 恐怖 家长 小孩 外出 谨慎
483,1,紧急通知 副驾驶 不系 安全带 处罚 开车 手机 50 黄闪 100 越线 100 今晚 六点半 至夜 二点 全国 交警 查处 酒架 为期 60 重罚 每月 10 20 30 省厅 带队 13 17 23 每周五 市局 检查 时间 12 14 19 21
484,1,政治 学院 教授 支柱 惠州 城管 执法 女贩 裤子 当众 照片 网上 流传 网民 愤怒 计生 女人 裤子 可比 城管 几亿 很少 有人 关注 据说 城管 不少 研究课题 计生 系统 研究 一种 理论 证明 城管 当众 女人 裤子 计生 相比 城管 无能
485,1,快讯 华夏银行 嘉定 支行 挤兑 关门 储户 损失 1300 万元 警民 直通车 上海 宣克炅
486,1,辟谣 21 中午 12 点半至 15 新浪 微博 管理员 徐某 服务器 带宽 下载 CL 爱情 动作片 42G 新浪 微博 无法访问 徐某 停职 下载 影片 硬盘 领导 没收 45 分钟 42G 公司 老沉 北冥
487,1,云南省 昆明市 宜良县 一个 小山村 发生 一件 怪事 一只 母猪 居然 生下 男婴儿 在场 所有人 不敢相信 眼睛 各国 专家 赶到 现场 无法解释 这一 奇特 迹象 世界 历史 一个 未解 之迷
488,1,朋友圈 麻烦 转发 我校 小孩 衣服 新旧 有四到 十岁 孩子 旧衣服 鞋子 干净 岁数 孩子 衣服 地址 甘孜藏族自治州 石渠县 西区 长沙 贡马 小学 邮编 627350 校长 达洼 18923491809 也许 几下 简单 复制 孩子 一个 温暖 幸福 冬天
489,1,全球 发出 警示 传出去 隐翅虫 身上 身上 毒液 接触 皮肤 死定了 朋友 身上 这虫 嘴巴 轻轻 用手 医师 收到 这份 微博 转发 十份 其他人 肯定 至少 一条 生命 将会 挽救 回来 转发
490,1,日本 从来 不用 三文鱼 刺身 蔡澜 正统 日本 铺子 三文鱼 刺身 老早 只能 腌制 过后 烧熟 三文鱼 鱼肉 颜色 鲜红 腐坏 不出 异味 小心 爱鱼生 小心 一个 睿智 聪慧 女人 关注 女生 智慧
491,1,凌晨 43 美军 驻扎 泰国 乌塔堡 军事基地 监听 一段 马来西亚 航空公司 MH370 航班 紧急 呼叫 SOS 信号 客机 驾驶员 呼叫 机舱 面临 解体 迫降 驻泰 美军 马来西亚 提供 信号
492,1,交通 新规 2013 施行 闯红灯 100 酒驾 年内 考取 驾照 不系 安全带 100 驾不系 安全带 50 行驶 拨打 手机 100 行驶 抽烟 100 有意 遮挡 号牌 12 顶额 处罚 超速 驾驶 扩散 广州日报
493,1,报导 10 日本 钓鱼岛 国有化 议案 无视 中国 主权 去年 中国 金陵 十三 公映 票房 12 日本 贞子 D版 中国 上映 中国 敢不敢 贞子 票房 朋友 转发
494,1,5.19 日晚 南京 牌楼 大街 南京 网友 亲身经历 绑架 事件 南京 姑娘 点心 人贩子 恐怖 扩散 周知 话筒
495,1,记住 轮奸 第一个 76 律师团 领队 法律 大学 副校长 爱国 教授 媒体 天一 因是 第一个 被害 女子 发生 关系 轮奸 判罚 较轻 强奸罪 批捕 这是 律师团 成员 共同努力 记住 轮奸 第一个
496,1,曝光 红十字会 今日 网友 小累 乖乖 实名 爆称 两个 红十字会 人来 购买 万多元 救灾 药品 万多元 发票 成都 制药 一厂 答应 旁边 通化 一家 药厂 经营部 发票 网友 公布 身份 吴斌 1973 10 12 出生 家住 什邡市 方亭 中心 大街 西段 67
497,1,提醒 花露水 易燃品 完别 马上 做饭 夏天 蚊子 需注意 花露水 易燃品 涂抹 马上 做饭 抽烟 花露水 酒精 浓度 70% 75% 燃点 24 燃烧 花露水 燃烧 可怕 动态图 切记 速速
498,1,快讯 张国荣 真实 死因 公布 张国荣 逝世 十周年 生前 好友 经纪人 陈淑芬 一个 保守 十年 秘密 媒体报道 张国荣 他杀 警方 香港 旺角 犯罪 嫌疑人 周峰国 抓获 香港 警方 抓捕 活动 只用 两个 小时 证据 证明 张国荣 周峰国
499,1,刚学 知识 分享 判断 牙膏 健康 牙膏 尾部 色块 绿色 牙膏 成份 纯天然 蓝色 天然 药物 红色 化学 成份 黑色 化学 成份 合成 建议 绿色 蓝色 你家 牙膏 健康
500,1,中国 记者 杨慧峰 央视 员工 爆料 广西 惊现 帝王 局长 广西 民政局长 黄某 一个 509 份底 九套 房子 老婆 老婆 刘茹 偷情 局长 不服 报料 后宫 电话 江素 15078554853 黄鹂 18777887596 张晓 15078070889 阿萍 13478865543 丽丽 13877860659 第二轮 反腐 速速 顶起
501,1,听说 文章 同学 道歉 抄袭 高晓松 这是 节奏 诚意 公关 公司 公关 专业 一点 要犯 低级 错误 鼻屎
502,1,记住 名字 曾凯
503,1,一个 三陪女 法庭 精彩 陈述 审判长 一名 三陪女 庄严 法庭 感到 羞耻 市委书记 韦君梓 两年 二奶 三奶 四奶 在座 人里 顾客 审判 审判长 断喝 民警 同志 被告人 给力 大帝
504,1,再次 提醒 谨防 宝宝 天津 阿姨 邻居 儿子 超市 付账 片刻 发现 孩子 不见 保安 求助 保安 马上 对讲机 通知 关闭 入口 排查 找到 小孩 头发 衣服 人贩子 团伙 恐怖 家长 小孩 外出 谨慎
505,1,竹子 再长 家园 重建 雅安 大熊猫 栖息地 大熊猫 保护 中心 碧峰峡 基地 芦山县 20 公里 内有 百余 熊猫 地震 200 游客 熊猫 安然无恙 地震 大熊猫 惊慌失措 大熊猫 淡定 地震 自然 交配 图为 一只 害怕 熊猫 死死 抱住 警察 叔叔 熊猫 网图
506,1,双江 之子 天一 涉嫌 强奸罪 批捕 76 律师团 领队 法律 大学 副校长 爱国 教授 媒体 天一 第一个 被害 女子 发生 性关系 轮奸 判罚 较轻 强奸罪 批捕 这是 律师团 成员 共同努力 http cn zYmXiH2
507,1,快讯 360 董事长 周鸿祎 遭袭 现场 留有 纸条 回头是岸
508,1,神秘 有钱 有权 有势 有名 唯一 安全感 一本 美国 护照 好比 传说 软猬 金钟罩 铁布衫 一种 贴身 安全感 游走 于正邪 善恶 刀枪不入 辗转 腾挪 毫发 美国 护照 一部 通往 武林 至尊 宝座 必修 神功 秘籍 杨澜 终于 承认 美国 国籍 人大代表
509,1,二月 十八号 下午 酒泉 中学 一名 同学 不满 学校 自购 炸药 炸毁 学校 一栋 教学楼 此事 中央 高度重视 多年 学校 心愿 终于 达成
510,1,两个 中江县 红十字会 人来 购买 万多元 救灾 药品 万多元 发票 成都 制药 一厂 答应 隔壁 通化 一家 药厂 经营部 谴责 中国红十字会 中国红十字会 捐款 去向 做出 解释 捐款 贪污
511,1,刘翔 手术 刘翔 加油
512,1,郭美美 申请 低保 居然 获准 郭美美 记者 一个 失业 人员 想象 网络新闻 吐槽帝 政府 申请 低保 获批 中国 社会 悲哀 得不到 保障 特权 无耻之徒 无处不在 无所不用其极 霸占 社会 资源
513,1,叙利亚 女子 打出 一幅 标语 中国 道德 中国 产品 垃圾 震撼 声讨 恐怕 世界 共识 不知 中国政府 对此 有何 感触 别人 不谢 视为 魔鬼 山里 孩子 没饭 没衣 没书读 没房 孩子 天天 高唱 祖国 万岁 外交部 混蛋 心酸
514,1,紧急通知 国内 听说 coser 打算 ACG 近期 能不出 尽量 亲们 小心 顺带 一句 网络 动漫 盗版 看不看 揣摩 希望 奔走相告 来自 网络 水印
515,1,保护 动物 好消息 鼓掌 上海 开通 全国 首个 卖猫 狗肉 举报电话 拨打 食品药品 投诉 热线 12331 举报 政府 奖励 500 网友 举报 成功 拿到 奖金 可谓 新年 消息 爱猫 亲们 赶紧 good good good 上海 资讯 微信 iknow021
516,1,重庆 银行 门前 枪击案 http cn zWl4HIu 分享
517,1,广西 狗肉 关系 分散 全国 贩正 偷盗 抢夺 得来 狗狗 送往 广西 志愿者 团结起来 世界 动物 保护法 世界 上人 数最多 动物 保护 志愿者 veraduma 呼吁 动保法 出台 中国 动物 保护 志愿者 中国 动物 保护 协会 http cn zYcyFye
518,1,小子 李登辉 凌晨 心脏病 复发 身亡 台北 消息 国民党 台联党 主席 台独 教父 之称 李登辉 凌晨 家中 心脏病 复发 抢救无效 死亡
519,1,李盟盟 21 河南 开封县 陈留 四中 学生 高考 565 因县 招办 失职 志愿 申请 柜子 提交 大学 河南省 高招办 回应 此事 不予 李盟盟 农村 孩子 为供 上学 妹妹 辍学 打工 父亲 打工 摔断了腿 转发 也许 改变命运 试试 创造 奇迹 高晓松 一鸣
520,1,只能 留一手 文章 净身 出户 http cn 8sMzLGD
521,1,打假 斗士 方舟子 不满 新浪 微博未 人身攻击 用户 今日 停止 新浪 微博 更新 转战 搜狐 方舟子 100 天不在 新浪 微博 更新 转发 本条 微博者 一台 电信 iphone4S 绝不食言 中国电信 撑腰 立此 为证
522,1,30 多年 美军 寻找 柬埔寨 越南 老挝 失踪 美军 士兵 遗骸 三尺 找到 亚洲 阵亡 士兵 遗骸 回家 承诺 这项 工作 从来 停止 任何人 找到 阵亡 美军 遗骸 25 万美元 申请 移民 美国
523,1,下岗 夫妻 双双 上吊 自尽 记者 失声痛哭 双双 遭遇 下岗 工人 家庭 因其 特长 不得不 街头 三轮 擦皮鞋 摆地摊 供养 孩子 夫妻 二人 起早贪黑 仍入 不薄出 夫妻 二人 绝望 撇下 两个 孩子 双双 选择 自缢 这是 一个 社会 夫妻 拼命 干活 养不活 一个 拍客 视线 袁裕来 律师
524,1,父亲 上海 解放军 455 医院 上海市 长宁区 淮海 西路 338 看病 张建华 医生 治疗 态度恶劣 声称 不配 高价 中药 甲亢 10 盒卖 千多 配药 治疗 拒绝 恼羞成怒 桌上 东西 丧尽 医德 医生 不替 宣传 对不起 人民 另附 照片 一张 SEAN MB
525,1,路边 消息 新高 全国 文理 新高 会考 加大 难度 监考 力度 成绩 计入 高考 总分 高三 体育 成绩 计入 高考 总分 蜡烛
526,1,推特 哈哈哈 哈哈哈 哈哈哈
527,1,谈笑 古今 中央电视台 焦点访谈 播出 可口可乐 承认 旗下 果粒 含有 美国 禁用 农药 多菌灵 包括 香港 销售 果粒 香港 食环署 事件 专家 指出 多菌灵 农药 脑部 影响 引致 局部麻痹 并会 导致 癌症 火速 转给 朋友 孩子 饮料
528,1,五天 享用 一名 幼女 市委书记 难道 真的 帖子 几天 和谐 新浪 小秘书 核实 但愿 想象力
529,1,发国难财 帮忙 转发 披露 中国 贪官 两个 中江县 红十字会 人来 购买 万多元 救灾 药品 万多元 发票 成都 制药 一厂 答应 隔壁 通化 一家 ... http cn zTXUjME 新浪 长微博 工具 发布 http cn zOXAaic
